gene_id	gene_name	skin_mock_1	skin_mock_2	skin_mock_3	skin_west_Africa_1	skin_west_Africa_2	skin_west_Africa_3	skin_2022_1	skin_2022_2	skin_2022_3	skin_Congo_1	skin_Congo_2	skin_Congo_3
ENSG00000004142	POLDIP2	171.692949334264	164.65982877769	154.640700292718	85.6046108366964	105.269971805439	80.380001831489	123.75901001151	136.171283754527	127.538211741454	89.2867170393019	110.80117328352	89.8263276161997
ENSG00000004399	PLXND1	0.18329160063321	0.186888932361097	0.173872067288374	2.06666250290679	0.560452445769497	2.16775860216434	3.26275886624497	2.5962073477822	4.82329481164697	0.306011930703091	1.19136728428755	0.648129127172048
ENSG00000004455	AK2	48.7407310508346	50.701271133133	50.2107020426845	23.7469413957381	22.1142598191409	19.7388778608713	47.9314565807216	46.154651722189	49.7751997645035	21.3627167274683	27.8738169306824	22.1311686871218
ENSG00000004468	CD38	0	0	0.0352750305475987	0	0.198982277851223	0	0	0	0.17124560622655	0	0	0.230110888158138
ENSG00000004478	FKBP4	194.461098957677	195.68430063002	201.169188048075	654.857018817639	714.583707113436	659.633449651503	409.11333399371	406.429396411845	412.788976610547	538.790992279253	537.045665860879	604.193240735695
ENSG00000004487	KDM1A	57.9652948340739	60.1702954037668	60.6925381056189	56.5491612789858	59.1918141722974	65.3208627467986	129.193591538529	108.439381169682	119.797476590437	66.8296305339665	68.2443212611302	77.7333192108261
ENSG00000004534	RBM6	30.3636511209257	32.8414913650096	34.6964359548889	40.5709475601463	40.5643870382254	37.5976479630623	79.74745907378	74.2230848238598	75.6115395658123	74.1005437574169	71.9234746268316	89.2807862339285
ENSG00000004660	CAMKK1	2.8415499819409	3.00808172832701	3.22160736741875	3.28772953341477	3.12056574019094	4.73331388579674	10.0879429814617	11.823568655528	12.480056320428	3.80861963154496	2.9265272974553	0.849116297645823
ENSG00000004700	RECQL	37.549362729244	38.9399018487928	39.4280563192296	873.00572610551	1000.11841689748	926.351111472917	215.910059052181	205.162898301904	224.654432688652	875.294533240867	805.491570376061	951.98317571548
ENSG00000004766	VPS50	14.7200661871014	15.7206569229612	14.0184130132384	11.2787272951293	13.9882105831292	13.8021977114998	18.8795058445782	14.7354448157372	17.9346944028388	16.0547259473915	10.0128319456779	11.884785639421
ENSG00000004776	HSPB6	0	0	0	0	1.58285554434552	0	0	0	0	0	0.841178553827736	1.83047605580087
ENSG00000004777	ARHGAP33	0.735222334935381	1.08740731432134	1.47151868875975	13.937848073311	8.81945442845599	18.7284452313224	11.1144205978456	14.1904378369328	6.2506599644625	9.34773364820923	13.2336896742116	11.0990880843561
ENSG00000004779	NDUFAB1	115.30320458438	126.467616350062	125.471802471125	47.3598713602171	37.0191874208561	43.182927658231	86.2051243707187	108.879703500013	120.609010582285	48.1257135204571	79.6293961743646	58.0998776005943
ENSG00000004799	PDK4	0.916538677286048	1.83090988262813	2.28892562323724	0.31635373889126	0.300268811449348	1.9356691303437	0	0.26494243746545	0	0	0.638288656161539	0.34724259685307
ENSG00000004809	SLC22A16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004838	ZMYND10	0.102970670760713	0	0.0837247782848336	5.47339054508159	2.36140789066431	3.65344985598413	3.07939385083357	0.833436092656978	0.406448986464332	2.06295893470869	2.50985085981138	1.09232977507812
ENSG00000004846	ABCB5	0	0	0	0	0.294786967532859	0	0	0	0	0	0	0
ENSG00000004848	ARX	0	0	0.0776753000850624	0	0	0	0.816255512896428	0	0	0	0	0
ENSG00000004864	SLC25A13	55.1665229826032	50.1057359523541	50.658072029438	24.4105707654659	16.549586675246	17.0697843136466	50.3568047267444	52.8936509548275	47.7921561741816	27.7110712266688	27.7529972244556	22.5410051442907
ENSG00000004866	ST7	11.295677924042	11.8387252185243	13.2026350464369	16.2045187783541	14.5710985618897	11.7414898775639	23.1862814491706	18.7495306679792	23.3383225057833	15.0279000534482	14.6266752035499	12.8719771292672
ENSG00000004897	CDC27	30.2539117632509	30.5555892545753	29.207187690367	45.2908776007041	35.7900710406543	31.1921847573885	86.0434265993317	84.5057665253223	80.5305048427716	36.8999535917755	34.2146664880776	30.7527488120379
ENSG00000004939	SLC4A1	0	0	0	0	0	2.7459685551709	0.247982406552144	0.469814023743612	0	0.581452523158381	0.848892776662839	0.615754286868429
ENSG00000004948	CALCR	0	0	0	0.340078398278184	0.322787196410182	0.83233314675011	0	0	0	0	0	0
ENSG00000004961	HCCS	63.3562320298858	56.3698315378842	61.3219143713791	108.595610732127	113.556205057208	98.3554544775856	189.307525360362	182.922681673116	195.454604156734	127.184984258929	109.553543893908	103.709788926784
ENSG00000004975	DVL2	29.4631000084943	29.2188580329356	30.5476328435261	39.7132445517228	21.7958702751732	33.390856356191	30.0948391338183	35.2956504400505	34.8672274496301	26.6016441658275	29.9795341003368	34.1016897973201
ENSG00000005001	PRSS22	11.8543688941407	6.87052005452652	10.2474703569435	65.1221602635752	74.4021779779191	64.1966615738688	70.902268400212	83.323507514302	72.8968985069326	144.997283983917	161.808316245192	125.091232407284
ENSG00000005007	UPF1	53.5122172476107	53.8117188294286	56.363871217166	142.91537651642	119.624859922824	132.957961474027	107.43621500145	124.169524720087	122.475036783747	126.474375131761	126.976098323216	131.917301036297
ENSG00000005020	SKAP2	20.0319154422309	26.5275310992832	19.2656477646905	5.09470554018202	9.92584176269497	7.54712375118378	24.6548447476763	30.3164127660522	27.1599811816893	9.17162450840898	10.5498006426341	9.71268828265464
ENSG00000005022	SLC25A5	814.776192075997	813.239540201065	816.639642084014	169.173366098074	186.895032202639	140.278377557163	222.307057706552	233.037575040993	276.378514864139	302.785325162379	284.442769886624	249.618076260248
ENSG00000005059	MCUB	12.3846344974683	10.9700085794597	10.410063382033	3.63926934056173	3.83803510330757	3.95867478066128	7.50748424899424	10.4981298202906	10.5697316176244	6.28680207001414	6.11895285569205	4.88229928582387
ENSG00000005073	HOXA11	0.644738335127222	0	0.629079023315694	1.24621706937311	0	0	2.75446431204972	0	1.0179723640186	0	0	0
ENSG00000005075	POLR2J	58.6182771291483	62.3590340098067	60.1578288300118	39.2530785330699	28.1946873935967	35.0528965702743	56.2764501954128	50.6436980391522	73.6602548790507	34.0879223678183	44.950595369416	38.4278390282742
ENSG00000005100	DHX33	25.0257150513197	23.937509997684	26.9081515970609	29.549810909156	24.9833609946345	27.3488079994943	27.0032664588544	29.3227983164387	23.7320852067314	23.4215685341155	17.034555920251	26.1661002884148
ENSG00000005102	MEOX1	0	0	0.0904565760900838	0	0	0	0	0	0	0	0	0
ENSG00000005108	THSD7A	0	0	0	0.263256366545533	0	0.16107829920853	0	0	0.107520476320434	0	0	0
ENSG00000005156	LIG3	8.32424608059839	8.18197167299255	9.76823043223042	3.89992238068878	4.01891451907464	6.54511534543874	10.5408380895304	7.55877631991965	11.6503824201704	6.81407281179813	5.05841657282038	5.74838438297159
ENSG00000005175	RPAP3	20.2955192069366	17.9319656130745	17.4063814054169	21.2268036957437	24.9931411147911	24.0031655538157	27.5561758308878	30.1537178323295	33.1418503563016	37.8759260412515	31.1723476788574	27.7233296914828
ENSG00000005187	ACSM3	0.4357263576704	0.519286025299323	0.57974113453634	0.191412967978946	0	0	0	0	0.625422701409031	0	0.193101441651001	0
ENSG00000005189	REXO5	4.04934540553019	2.84382939960956	4.52718232955666	0.349419394633418	0.331653252121011	0.855194995457636	1.23569259463271	2.3410761999864	3.13965540613758	1.4486845800616	1.05750497821999	1.15061037440473
ENSG00000005194	CIAPIN1	53.1124119917029	54.3341314680958	54.8396802792096	50.565727269614	60.4975530250889	46.7993643242897	77.0134542961414	74.3762261576081	82.6092246559617	30.8300462138736	50.1544320826145	43.8426881021084
ENSG00000005206	SPPL2B	8.21995752859935	7.88483228871393	9.09620794793135	6.78162806756516	4.41381796757247	10.6700532085909	11.6487220222971	12.4949696131435	13.6115212943805	11.2465880945178	11.7281991653782	14.036857226934
ENSG00000005238	FAM214B	41.4962002555725	39.8766401742128	44.5341619080299	206.576375370519	213.530151921285	232.209259695004	166.572672836165	173.380910638648	172.223007424205	185.752488747712	186.45000238452	187.601375315411
ENSG00000005243	COPZ2	12.9132174137426	17.1375519882009	16.592043521707	6.16296415657828	4.38720732870045	5.65638619182109	17.0271949836514	17.4197522871174	23.2832537567695	4.79090704370852	5.44016226559117	2.53676906768545
ENSG00000005249	PRKAR2B	0	0	0	0.674571276171696	0.640272866835213	0	0.298195643730582	0	0	0	0	0
ENSG00000005302	MSL3	10.676510839215	9.75624106577528	9.81868211989356	13.8165716375314	13.3930942746095	12.4110829540173	14.4244367614878	12.9252899553697	12.726840380462	11.7308641079436	8.8968823730001	11.4548870723032
ENSG00000005339	CREBBP	17.9925693877198	20.7763125307574	19.6883420675329	139.742586665373	135.45573425312	141.939073849112	58.8201878825635	58.9826305709296	53.5119527535626	108.487510856526	121.130146132063	120.285624533857
ENSG00000005379	TSPOAP1	0	0.114140487897618	0	0.63109640421542	0.718810156761352	0.772296121545508	0	0	0	0	0	0.415630088708495
ENSG00000005381	MPO	0	0	0	0	0	0	1.80168675018392	0.682675608643609	1.33170527008274	0	0	0
ENSG00000005421	PON1	0	0	0.0910353347628469	0	0	0	0.956650232276808	0	0	0	0	0
ENSG00000005436	GCFC2	8.65977308396272	7.0923455321578	9.52112599047054	4.21094511760347	3.49723557472753	4.50895376770213	10.0053319011221	10.3594336295535	12.2539681340243	7.36529594398031	9.29269753532874	6.64427284553424
ENSG00000005448	WDR54	11.9616995804845	7.54514121561368	10.4025695067066	3.01575815983612	4.29363402553586	1.2301651088506	1.77749627074089	5.05132210843219	2.05285161170534	3.12581557467136	5.57766087230391	4.41362338489608
ENSG00000005469	CROT	20.9115874150824	20.6257753196649	19.9664678680593	1.73228928241239	1.64421146321652	0.353311127868319	1.27627016828654	3.62692840683773	2.83004086417864	1.79550764080339	1.45630832175037	1.90143043996829
ENSG00000005471	ABCB4	0	0	0	0.9301872586527	1.41262738887106	0.455321885765849	0	0.623216480312155	0.151964685116534	0.385653446510509	0	0.204202194913983
ENSG00000005483	KMT2E	19.5251704584871	21.0364165929462	19.157919083157	86.4038406808811	92.5705597022255	88.2308691046862	64.1267199172811	59.0514058389171	61.1369706645739	72.3345582225941	69.5287467467214	69.1478014879639
ENSG00000005486	RHBDD2	38.7100356880396	44.1655299386095	44.5303720353762	45.1101900477578	50.238113042625	40.4822116364434	105.820525892204	84.6254967454497	81.5574754119856	37.4051570860255	52.7894095947759	40.2720050067453
ENSG00000005513	SOX8	0.199652528743423	0.23265253094693	0.162336164070392	27.9784095947212	40.9021204063227	37.7801042825527	19.9023911298841	24.7782228406167	27.5826102458664	9.66648559892778	10.0572587540871	9.17776943235103
ENSG00000005700	IBTK	26.5444666096973	27.7015678284823	28.2134257943327	13.68430385713	12.5190639222465	16.140714353998	53.0578253725227	49.0175415442444	52.792590868565	15.7216919755234	14.802967379873	15.5633502659284
ENSG00000005801	ZNF195	3.81029290190035	4.39568459226133	3.7797115410361	7.24218017093255	7.68950709836098	6.75955296341355	11.3948879280909	12.3360782427769	12.4331533699117	6.74310654952161	6.93456940489667	5.79356378484459
ENSG00000005810	MYCBP2	37.8854004689559	39.0138299115739	38.7475414470863	29.2231939447434	27.9080392635798	29.3794545699786	39.8277241898699	39.0832106212873	34.5945367118759	33.6448317197848	35.014326962183	34.4452840229575
ENSG00000005812	FBXL3	19.2127468057178	18.628395433851	18.8349869050525	46.1157554298286	44.5423066282036	51.9586554666731	74.3579241240831	75.0309793960946	74.343632364212	42.9556679594465	39.3494673184583	44.8207945704028
ENSG00000005844	ITGAL	0	0	0	0.224225766576491	0.425650126103834	0	0	0	0	0	0	0.246119226345399
ENSG00000005882	PDK2	4.89369477325773	5.46495309510461	6.14539260475579	0.262751122193728	2.74330767162936	2.25076818490121	2.78759239681171	4.62106875392124	2.14628243812001	2.72339990969357	1.5904132628028	0.86521862187919
ENSG00000005884	ITGA3	94.4465229014286	93.7626845320181	100.236701968615	81.8334375997971	76.6982488322217	75.0172303779186	203.563399175698	237.905659072424	206.28708344256	120.997529495236	116.287571502145	132.803820351233
ENSG00000005889	ZFX	10.1388224511377	8.6595939142737	8.43116948173493	48.6752777684736	50.8808275422273	44.77163929412	38.6743614290614	40.6317387332208	35.8623204208416	42.0430323228178	41.2414849493579	47.6661069278959
ENSG00000005893	LAMP2	111.91922454104	107.129101699183	114.199643063497	61.1319537708365	61.7273560996127	53.7991317147891	130.862775118869	125.052063368419	139.182299102701	96.7969563016672	78.466767320468	75.9525001423621
ENSG00000005961	ITGA2B	0	0	0	2.01933118809044	2.39582349293387	2.16223928702274	0.892649575824224	0.634187060145569	0.412372650358369	2.87790921800296	3.05571587736404	3.87887358058032
ENSG00000005981	ASB4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006007	GDE1	80.0965923854992	79.7734525944903	73.8315228207164	25.2137533014089	24.5533705828796	22.0392906175626	80.7708071910586	91.5950062805384	105.654053109044	35.637145674784	33.6946620349658	24.8002402840374
ENSG00000006015	REX1BD	12.8879558168677	13.1923304955419	13.5654264581196	1.70624497272627	0.404872842500249	1.04399768881683	0.754249159394504	3.2151590274739	2.09061920812247	3.09489751755295	4.73356382634694	3.27747552543099
ENSG00000006016	CRLF1	0.802109249282643	1.66491232333357	1.14133211409113	0	0	0	1.28504533223432	1.21728861055916	0	0	0.977547574519054	0
ENSG00000006025	OSBPL7	0.633711465244644	0.39560134408581	0.588876164248044	1.74986170361763	1.03805651188819	2.67671349004315	0	1.64867406004063	0.893359039786561	0.453430337977283	0.661986530796873	1.20044914797653
ENSG00000006042	TMEM98	6.59542332758541	4.81183025255189	6.24870609568045	5.54274682676647	2.89350998100718	4.74800568328302	28.177102537434	22.2815210798011	25.5808977779423	6.89402933762106	4.4733119777876	9.73430721480841
ENSG00000006047	YBX2	0.0642371556527101	0	0	0.620821157210919	0	0	4.93983524172648	3.89947668703197	1.77491208232956	0.643477473804081	0.31314874256079	1.02215743474434
ENSG00000006059	KRT33A	0.456611309021796	0	0	0	0	0	0	0	0.901175074363358	0	2.22592759293786	0
ENSG00000006062	MAP3K14	6.14068901479198	6.28414270583056	7.46809364526371	20.0358856337736	20.7022313361719	20.1735791933069	42.8270603764521	48.6402155624644	46.4057465251556	14.7209663149661	19.9567682587021	22.2705767127784
ENSG00000006071	ABCC8	0	0	0	0.228393929062899	0	0	0	0	0	0	0.11520430781689	0
ENSG00000006116	CACNG3	0	0	0	0.93103069269552	0	0	0	0	0	0	0	0
ENSG00000006118	TMEM132A	7.6508298836171	8.65319587493233	9.74709106700743	29.4580108704113	27.0219630048853	27.0971315958619	35.1331146402871	34.7708254060007	34.7214538863324	20.4919830916428	18.5487333093534	29.5131851153414
ENSG00000006125	AP2B1	61.0169794503661	61.4438981398696	63.2822337698933	165.699178742148	171.294120629986	163.608232195151	247.953822096113	228.377519116576	232.185603209732	123.853562002951	114.242486158057	117.441279601725
ENSG00000006128	TAC1	0.347526013817407	0	0	5.03800720626828	3.18790065239682	0	2.96941549901808	2.8128468127173	1.37176532931712	33.0718104220487	23.7180906252176	34.1011701657202
ENSG00000006194	ZNF263	14.3560863280899	16.0792947868101	14.9215913421254	48.2687722547563	53.9120153434542	47.8041046984548	51.4080348113623	54.9021307615426	50.6149913545441	53.5207841381338	51.8653644130837	51.9960402906721
ENSG00000006210	CX3CL1	0	0	0.162336164070392	0.24119318616139	0	0	0.213239904963043	0	0	0.249995317213649	0	0.264743349010126
ENSG00000006282	SPATA20	6.07561686213591	5.94316709886635	5.71050991991295	5.92566059012206	6.90263817483561	6.59222823929683	23.8131878129987	29.3248635299964	24.641912245136	7.81697930234473	8.42344887216967	7.0955384377756
ENSG00000006283	CACNA1G	0	0	0	2.00011523089906	1.7628184486122	0.874148333162571	0.505231498143407	0.119648025824191	0.816897023779387	0.888474711146899	0.720628019677508	1.09770349042958
ENSG00000006327	TNFRSF12A	265.126241943843	254.080357802894	265.178935024814	997.23463277438	976.063417498139	1108.97920080609	1537.05815911835	1816.92247703795	1676.20221837674	1228.74321756724	1186.52058556283	1184.2565960277
ENSG00000006377	DLX6	0.0863518919674021	0.150937128205047	0.140424316089918	0	0	0	0	0	0	0	0	0
ENSG00000006432	MAP3K9	15.7075248796477	17.6320790246959	17.8100570508618	55.8245582399504	57.062031829403	56.9524930056677	54.8955886456613	52.3898964087986	51.7624893068722	56.538582478514	52.2190824117844	55.9248416021358
ENSG00000006451	RALA	95.503527726747	96.1792973493012	96.9145538761229	59.4444497483204	65.1902969957023	61.9310280281367	142.750978792695	142.288080011621	140.094073498005	53.2876299513688	56.7272578239347	47.6138583098178
ENSG00000006453	BAIAP2L1	47.2047158033999	48.7513461549902	50.4232086470045	119.568983032208	119.149853298917	124.427590132507	103.075242673652	121.363750221884	118.129453250217	112.188315470937	114.908375407016	136.153094752488
ENSG00000006459	KDM7A	23.2517063678507	24.2856197611301	24.1158697989621	47.0586475349987	46.2663713365128	45.394640389085	88.0882268955886	83.4435896031087	90.4025239932309	45.4395412571655	37.422309883276	33.6504661996236
ENSG00000006468	ETV1	0	0.13519979372501	0.0503132364981558	0.448521494390603	0.283811020119779	0	0.132179909888688	0	0	0	0	0
ENSG00000006530	AGK	8.39858323679214	7.70464405502688	8.63779544410449	2.95645980830901	3.06124291870806	4.76908918986953	7.9602653874771	9.34127046601565	8.23290026569685	3.62150830657447	5.82950813801605	5.45771742766317
ENSG00000006534	ALDH3B1	2.96314966444736	2.74664114598907	2.40931759352284	0	0.411838659591258	0.530979808528934	0.191806494654352	0.181693093245247	0.708862735825811	0.449735010743541	0.437727686929978	0.952532665318654
ENSG00000006555	TTC22	25.8489746713318	25.7819435804149	27.7464408459964	3.05803437469882	0.893092115349919	2.30291095487659	11.8543381629922	14.7753858105425	15.3720323599471	3.41345267031695	4.74616863622653	2.58201662592104
ENSG00000006576	PHTF2	9.01461417659698	8.78057452848632	10.4350647588945	9.64326400558284	13.729431956124	12.8181326227563	15.875348372266	9.74703799549044	13.7170186573492	13.0971407454424	12.4120049945787	11.3148233086076
ENSG00000006606	CCL26	0	0	0.34260748507774	0	1.93260832751535	0	0	1.70523857768131	4.98965065961242	0	0	0
ENSG00000006607	FARP2	13.3102148920194	13.3875172546492	13.9193856692269	24.4069848335773	22.5014188697045	29.5005080692493	30.2450186545314	30.4095144534835	27.0454736168253	16.381294990867	20.1821978539979	23.0570437423334
ENSG00000006611	USH1C	0	0	0	0	0.278226239646378	0	0.259157796406962	0	0	0	0	0
ENSG00000006625	GGCT	249.519317494125	276.46279777275	254.020452066635	73.0479438841108	53.9263194424265	52.9727309106055	91.6904836020514	77.7926843737952	64.0891515714584	108.429587521223	128.2792017432	97.0083408342749
