"","GSM5584042","GSM5584043","GSM5584044","GSM5584045","GSM5584046","GSM5584047","GSM5584048","GSM5584049","GSM5584050","GSM5584051","GSM5584052"
"ENSG00000004534",221.288788097643,409.199742443947,47.3254005807293,1107.8784360986,162.361666447981,446.631047947321,599.977857864051,75.9262853524868,81.1134956548033,183.346891812639,149.411765250908
"ENSG00000004660",0,118.608620998246,40.7977591213184,0,1169.54295831409,194.241203677921,0.486600046929481,11.8634820863261,0.977271031985582,15.5755854695203,109.411765104996
"ENSG00000004700",8.39009623119026,1.18608620998246,682.138532508443,1.79655962610583,660.225863564404,814.080968280712,167.877016190671,3.55904462589782,877.589386723053,177.561674352532,378.82353079364
"ENSG00000004766",1327.73272858586,16.6052069397544,1396.91527231394,7.78509171312527,4.71589902546003,0.618602559483824,52.0662050214545,7.11808925179564,0,693.336061757504,197.647059544508
"ENSG00000004776",0,1.18608620998246,1.63191036485274,0,0.673699860780004,39.5905638069647,3.89280037543585,0,12.7045234158126,0,21.176470665483
"ENSG00000004777",0,0,0,16.1690366349525,0,0,0,0,0,2.67010036620348,0
"ENSG00000004779",3916.07741590805,1744.73281488419,1850.586353743,3541.6178762633,1841.89541937253,4102.57217449672,1900.65978330655,1383.28201126562,2199.83709299954,1156.59847529381,1087.05882749479
"ENSG00000004799",5.24381014449391,211.123345376877,79.963607877784,194.627292828132,2591.72336442068,305.589664385009,92.4540089166015,54.5720175970999,387.976599698276,983.041951490582,1027.05882727593
"ENSG00000004809",136.339063756842,0,0,0,0,0,0,1.18634820863261,0,0,0
"ENSG00000004846",0,0,0,0,0,0,0,61.6901068488955,0,0,0
"ENSG00000004864",4.19504811559513,483.923173672842,0,4.79082566961555,1389.84281278915,1367.73025901873,360.570634774746,312.009578870376,440.749235425497,493.968567747644,48.2352942936002
"ENSG00000004866",551.64882720076,189.773793597193,47.3254005807293,1840.27591034107,825.956029316285,810.369352923809,170.796616472248,450.812319280391,596.135329511205,794.799875673236,882.352944395125
"ENSG00000004897",1.04876202889878,534.924880702088,398.186129024067,375.480961856119,125.981873965861,144.134396359731,336.240632428272,364.20890005021,647.930694206441,674.200342466379,97.6470591797272
"ENSG00000004939",1.04876202889878,0,0,0,0,0,0,0,0,15.1305687418197,0
"ENSG00000004948",53.4868634738379,0,0,0,0,0,0,0,0,0,7.058823555161
"ENSG00000004961",1337.17158684595,1990.25266035056,1460.5597765432,340.747475751406,954.632702725266,478.798381040479,907.022487476553,640.628032661608,1363.29308961989,943.880479452931,177.647059471552
"ENSG00000004975",12.5851443467854,1.18608620998246,91.3869804317532,242.535549524287,14.8213969371601,1.23720511896765,16.5444015956024,4.74539283453043,28.3408599275819,24.0309032958313,9.41176474021467
"ENSG00000005007",941.788301951107,47.4434483992983,220.307899255119,248.524081611307,748.480545326585,2.47441023793529,638.41926157148,0,885.407554978937,0.890033455401161,230.588236135259
"ENSG00000005020",1804.91945173481,914.472467896474,1860.37781593212,1005.47453741056,555.802385143503,234.450370044369,500.224848243507,586.056015064508,1883.20127863622,231.853715132002,845.882356026793
"ENSG00000005022",6260.06055049683,4357.68073547554,10799.9827945954,7122.16121109222,4378.37539520925,13451.5126559757,7519.9171252482,7818.03469488888,7898.30448050747,7033.93439803537,8471.76473678573
"ENSG00000005059",372.310520259068,1786.24583223358,1178.23928342367,464.710089952708,34.3586928997802,508.491303895703,640.365661759197,387.935864222862,652.817049366369,1653.23714340766,508.235295971592
"ENSG00000005075",249.60536287791,737.745622609088,1667.8123928795,1313.28508668336,1654.60685807569,1085.64749189411,1288.03032422234,1061.78164672618,1978.9738397708,578.521746010754,378.82353079364
"ENSG00000005100",273.726889542582,357.011949204719,78.3316975129313,4.19197246091361,0.673699860780004,0,99.2664095736142,0,0,45.8367229531598,190.588235989347
"ENSG00000005102",31.4628608669635,0,0,397.039677369389,0,0.618602559483824,35.5218034258521,0,0,194.027293277453,0
"ENSG00000005108",0,158.935552137649,0,110.188990401158,11.4528976332601,0,0,0,0,130.834917943971,0
"ENSG00000005156",2.09752405779757,935.822019676158,9.79146218911641,847.976143521952,3.36849930390002,1008.94077451812,397.552238341386,0,951.861985153957,1.78006691080232,2.35294118505367
"ENSG00000005175",2.09752405779757,143.516431407877,980.778129276494,415.005273630447,328.765532060642,98.3578069579279,224.322621634491,196.933802633013,0.977271031985582,111.254181925145,316.470589389718
"ENSG00000005187",1141.05308744188,480.364915042895,1.63191036485274,2.39541283480778,765.996741706865,0.618602559483824,43.7940042236533,0,1.95454206397116,598.992515484981,0
"ENSG00000005189",0,0,1.63191036485274,625.801603093531,0,0.618602559483824,21.4104020648972,0,510.135478696474,0,0
"ENSG00000005194",567.380257634242,1717.4528320546,842.065748264011,1538.45389315529,1064.44578003241,2189.23445801325,1234.99091910702,1949.17010678337,327.38579571517,1573.57914914925,2328.2353026106
"ENSG00000005206",307.287274467343,2.37217241996491,301.903417497756,704.850226642188,4.71589902546003,0.618602559483824,57.9054055846083,1.18634820863261,1374.04307097173,1162.38369275392,1020.00000372076
"ENSG00000005238",1072.88355556345,897.86726095672,44.0615798510239,22.7564219306739,0,0,3.89280037543585,0,0,611.007967132897,0
"ENSG00000005243",4.19504811559513,0,0,0,0,42.6835766043838,98.2932094797552,0,7.81816825588466,26.2559869343342,0
"ENSG00000005249",9.43885826008905,192.145966017158,1.63191036485274,0,0,107.636845350185,0.486600046929481,168.46144562583,0,147.300536868892,0
"ENSG00000005302",268.483079398088,41.513017349386,75.0678767832258,441.953668022035,1150.67936221225,779.439224949618,313.370430222586,8.30443746042825,839.475816475615,631.923753334824,594.117649226051
"ENSG00000005339",36.7066710114574,808.910795208035,34.2701176619074,285.652980550827,148.887669232381,3.71161535690294,237.947422948516,641.81438087024,940.13473277013,129.944884488569,308.23529524203
"ENSG00000005379",1.04876202889878,0,1.63191036485274,418.598392882659,0,0,1.45980014078844,0,0,0.44501672770058,0
"ENSG00000005381",2.09752405779757,5.93043104991228,1.63191036485274,1.79655962610583,0,1.23720511896765,0.486600046929481,2.37269641726521,0.977271031985582,0.44501672770058,1.17647059252683
"ENSG00000005436",554.795113287456,384.291932034316,287.216224214081,12.5759173827408,919.600309964706,0,537.206451810147,30.8450534244478,360.61301080268,363.133649803674,428.235295679767
"ENSG00000005448",2.09752405779757,1.18608620998246,972.61857745223,123.3637609926,2.02109958234001,1014.50819755347,60.3384058192557,823.325656791029,845.339442667528,16.4656189249215,1.17647059252683
"ENSG00000005469",767.693805153909,557.460518691754,628.285490468303,872.529125078732,898.715614280526,514.677329490541,1035.48489986594,627.578202366649,194.476935365131,0.44501672770058,687.058826035671
"ENSG00000005483",5756.65477662542,6642.08277590176,4681.9508367625,6967.05823003841,3557.13526491842,3668.31317773907,6114.61618971586,4275.59894391191,6090.35307133415,3354.09107667927,6436.47061171431
"ENSG00000005486",1017.29916803182,1578.68074548665,615.230207549481,1781.58829588828,833.366727784865,1299.06537491603,2246.63241667342,599.105845359466,1316.38408008458,2389.29481102442,1488.23529954644
"ENSG00000005513",0,0,0,0.598853208701944,0,0,0,71.1808925179564,0,141.070302681084,0
"ENSG00000005700",292.60460606276,313.126759435369,138.712381012482,19.7621558871641,0,31.548730533675,320.182830879599,551.651917014162,37.1362992154521,271.460203897354,278.82353042886
"ENSG00000005801",1.04876202889878,3.55825862994737,107.706084080281,66.4727061659158,0.673699860780004,386.007997117906,174.202816800754,341.668284086191,28.3408599275819,11.5704349202151,0
"ENSG00000005810",1211.32014337809,1487.352107318,1674.34003433891,1785.18141514049,2380.85530799653,1595.37600090878,1613.56575561816,1838.83972338054,1450.2702114666,4429.25149080388,2615.29412718715
"ENSG00000005812",1.04876202889878,340.406742264965,215.412168160561,149.713302175486,380.640421340702,411.370702056743,507.523848947449,0,603.95349776709,72.5377266151946,25.8823530355903
"ENSG00000005844",5.24381014449391,13.046948309807,1.63191036485274,9.5816513392311,2.02109958234001,0.618602559483824,11.6784011263076,1.18634820863261,4.88635515992791,3.56013382160464,0
"ENSG00000005882",1152.58946975976,851.609898767404,1018.31206766811,446.74449369165,71.4121852426804,234.450370044369,376.141836276489,35.5904462589782,587.339890223335,745.848035626173,41.1764707384392
"ENSG00000005884",12.5851443467854,29.6521552495614,29.3743865673492,231.756191767652,286.322440831502,838.206468100581,36.4950035197111,29.6587052158152,309.794917139429,194.917326732854,49.411764886127
"ENSG00000005889",821.180668627747,13.046948309807,27.7424762024965,2.99426604350972,0,0.618602559483824,2.43300023464741,81.8580263956499,642.067068014527,2.67010036620348,528.235296044548
"ENSG00000005893",3154.67618292754,3054.17199070483,3941.06353111936,4714.1724589017,5302.69160419941,3783.37325380306,3819.3237683495,5191.45976097629,1146.33892051909,2767.55902956991,5301.17648992591
"ENSG00000005961",11.5363823178866,5.93043104991228,3.26382072970547,2.99426604350972,2.69479944312002,1.23720511896765,1.45980014078844,1.18634820863261,7.81816825588466,0,1.17647059252683
"ENSG00000006007",3232.28457306605,2886.9338350973,2348.31901502309,994.695179653929,3071.39766529604,3020.63629795951,948.383491465559,1669.19192954608,1229.40695823786,299.05124101479,2515.29412682237
"ENSG00000006015",3025.67845337299,1828.94493579295,1331.63885771983,1373.76926076226,2633.49275578904,1647.95721846491,1154.21531131673,849.425317380946,841.430358539586,1530.85754329,423.52941330966
"ENSG00000006016",5.24381014449391,0,0,40.7220181917322,0,26.5999100578044,0,0,0,242.089099869116,32.9411765907513
"ENSG00000006025",0,0,19.5829243782328,170.074311271352,0,0,0,0,0,0,0
"ENSG00000006042",678.549032697512,481.551001252877,388.394666834951,1150.99586712514,1.34739972156001,437.352009555063,37.9548036604995,1495.98509108572,1661.36075437549,586.977063837065,182.352941841659
"ENSG00000006059",641.842361686055,0,1.63191036485274,0,0,0,0,0,0,0,0
"ENSG00000006062",211.849929837554,0,735.991574548584,0.598853208701944,0.673699860780004,233.831767484885,0,14.2361785035913,0,0,591.764708040997
"ENSG00000006071",372.310520259068,0,0,0.598853208701944,1.34739972156001,0,0,0,0,461.037329897801,2.35294118505367
"ENSG00000006116",0,22.5356379896667,0,0,0,0,0,0,0,0,1.17647059252683
"ENSG00000006118",1.04876202889878,46.2573621893158,0,0,206.825857259461,0,0,0,0,0,0
"ENSG00000006125",80.7546762252063,1018.84805437493,2451.12936800881,77.2520639225507,64.0014867741004,51.3440124371574,823.327279404682,10.6771338776935,0,173.111507075526,148.235294658381
"ENSG00000006128",0,0,0,254.512613698326,240.510850298461,0,0,17.7952231294891,0,0,0
"ENSG00000006194",327.21375301642,0,1.63191036485274,7.18623850442333,1440.37030234765,43.3021791638676,0,0,0,758.308504001789,649.411767074812
"ENSG00000006210",0,1.18608620998246,166.454857214979,0,1006.50759200533,99.5950120768956,53.5260051622429,0,0,0.890033455401161,274.117648058752
"ENSG00000006282",857.887339639204,933.449847256193,223.571719984825,1003.67797778446,0.673699860780004,0.618602559483824,1.45980014078844,94.9078566906085,3942.31134302984,1.33505018310174,2355.29412623872
"ENSG00000006327",1.04876202889878,833.818605617667,203.988795606592,216.186008341402,5.38959888624003,663.760546326143,84.1818081188003,135.243695784117,0.977271031985582,2.67010036620348,334.117648277621
"ENSG00000006432",74.4621040518136,702.163036309614,6.52764145941094,1238.42843559562,2.02109958234001,0.618602559483824,264.710425529638,26.0996605899173,155.386094085708,86.7782619016132,388.235295533855
"ENSG00000006451",216.044977953149,735.373450189123,1005.25678474928,1319.27361877038,884.567917204145,2317.90379038589,901.669886960329,901.624638560781,1028.08912564883,1477.45553596593,208.23529487725
"ENSG00000006453",1.04876202889878,52.1877932392281,1046.0545438706,1.19770641740389,1102.84667209687,72.3764994596074,604.357258286416,2.37269641726521,1.95454206397116,843.7517157203,1.17647059252683
"ENSG00000006459",1.04876202889878,270.427655876,97.9146218911641,500.042429266123,848.188124722025,290.124600397913,356.67783439931,23.7269641726521,1.95454206397116,0.890033455401161,0
"ENSG00000006468",1.04876202889878,0,109.337994445133,31.739220061203,0.673699860780004,202.901639510694,76.3962073679286,294.214355740886,236.499589740511,244.314183507619,116.470588660157
"ENSG00000006530",859.984863697002,341.592828474947,109.337994445133,703.652520224784,221.647254196621,31.548730533675,33.5754032381342,2467.60427395582,562.908114423695,1230.4712520921,888.235297357759
"ENSG00000006534",195.069737375174,93.7008105886141,230.099361444236,81.4440363834644,160.340566865641,735.518443226266,460.810244442219,168.46144562583,167.113346469535,177.116657624831,103.529412142361
"ENSG00000006555",463.552816773262,973.776778395597,807.795630602104,1697.14999346131,2343.12811579285,531.379598596604,346.94583346072,1733.25473281224,676.271554134023,1072.0452970307,809.411767658461
"ENSG00000006576",0,825.51600214779,257.841837646732,296.432338307462,225.689453361301,0.618602559483824,154.738814923575,49.8266247625695,763.24867598074,2.2250836385029,0
"ENSG00000006606",0,0,0,25.7506879741836,0,0,11.6784011263076,59.3174104316303,0,0,204.705883099669
"ENSG00000006607",1898.2592723068,714.023898409439,603.806834995512,848.574996730654,60.6329874702004,2.47441023793529,1211.14751680748,1060.59529851755,51.7953646952358,1104.53151815284,1058.82353327415
"ENSG00000006625",1103.29765440152,1888.24924629207,1662.91666178494,2672.68187043678,1209.29125010011,1916.43072928089,1950.29298809336,2130.68138270416,860.975779179298,1501.93145598946,1485.88235836139
"ENSG00000006634",3.14628608669635,1.18608620998246,0,0,0,0,9.73200093858963,0,0,47.1717731362615,109.411765104996
"ENSG00000006638",0,0,0,1.79655962610583,0,5.56742303535441,0,0,0.977271031985582,0,0
"ENSG00000006652",1291.0260575744,498.156208192632,145.240022471893,1408.50274686697,1.34739972156001,58.7672431509632,505.090848712802,544.533827762366,496.453684248676,388.944620010307,1392.94118155177
"ENSG00000006695",3.14628608669635,668.952622430105,891.023059209593,731.199767825073,764.649341985305,2.47441023793529,628.20066058596,721.299710848625,1.95454206397116,740.952851621466,674.117649517876
"ENSG00000006704",14.682668404583,2.37217241996491,169.718677944684,550.346098797086,298.449038325542,506.016893657768,473.461845662385,260.996605899173,585.385348159364,404.520205479828,270.588236281172
"ENSG00000006712",577.867877923229,3.55825862994737,2036.62413533621,1099.49449117677,1.34739972156001,32.1673330931588,122.1366117793,132.870999366852,129.977047254082,251.434451150828,671.764708332822
"ENSG00000006715",746.718564575933,1985.50831551063,913.869804317532,414.406420421745,749.827945048145,778.820622390134,1512.83954590376,2619.4568446608,1227.45241617389,1193.97988042066,1097.64706282754
"ENSG00000006744",3584.66861477604,1382.97652083954,3777.87249463408,5848.99928939189,3406.2264961037,5534.63709970177,3649.98695201804,3092.80977990521,9750.23308612015,1219.79085062729,642.352943519651
"ENSG00000006747",845.302195292419,10.6747758898421,487.941199090968,2.99426604350972,0.673699860780004,246.822421234046,39.414603801288,613.342023863058,1290.97503325295,1.33505018310174,701.176473145993
"ENSG00000006756",99.6323927453844,1.18608620998246,789.844616588724,328.171558368665,2065.56377315149,1325.04668241435,26.276402534192,759.262853524868,452.476487809324,8.90033455401161,1014.11765075813
"ENSG00000006757",257.995459109101,245.519845466368,1467.08741800261,577.294493188674,96.3390800915406,0.618602559483824,276.388826655945,918.233513481637,3460.51672426095,0.890033455401161,192.941177174401
"ENSG00000006788",0,0,0,0,0.673699860780004,0,33.0888031912047,0,0,0,0
"ENSG00000006831",0,39.1408449294211,3.26382072970547,68.8681190007235,515.380393496703,477.561175921512,578.567455799153,0,0.977271031985582,16.4656189249215,1807.05883012122
"ENSG00000006837",0,2.37217241996491,60.3806834995512,0,0,0,36.0084034727816,0,0,0,0
"ENSG00000007038",0,1.18608620998246,0,0,0.673699860780004,0,0.486600046929481,0,0.977271031985582,204.262678014566,0
"ENSG00000007047",73.4133420229148,1.18608620998246,0,37.7277521482225,2.69479944312002,1.23720511896765,0,99.6532495251389,0,109.919131742043,0
"ENSG00000007062",2.09752405779757,0,0,0,0,0,0,0,0,500.198801935452,0
"ENSG00000007080",1295.22110569,1165.92274441275,610.334476454923,1232.4399035086,1945.64519793265,1241.53533688403,978.552694375187,1399.89088618648,627.408002534744,805.48027713805,1182.35294548947
"ENSG00000007129",3.14628608669635,3.55825862994737,3.26382072970547,1.19770641740389,0.673699860780004,0,1.94640018771793,446.06692644586,1323.22497730848,0.44501672770058,1.17647059252683
"ENSG00000007168",52.4381014449391,1233.52965838175,1245.14760838264,825.818574799981,2182.78754892721,1036.77788969489,1879.24938124166,256.251213064643,1882.22400760423,997.282486777001,1423.52941695747
"ENSG00000007171",0,0,0,1.19770641740389,0,0.618602559483824,406.797639233046,0,0,0,2.35294118505367
"ENSG00000007174",151.021732161425,589.484846361281,0,0,0,1.85580767845147,0,7.11808925179564,0,0.44501672770058,0
"ENSG00000007202",2.09752405779757,740.117795029053,14.6871932836746,797.672473990989,2693.45204339846,2.47441023793529,1.45980014078844,0,1112.13443439959,1545.98811203182,2.35294118505367
"ENSG00000007216",0,938.194192096123,1264.73053276087,0.598853208701944,0,0,6.32580061008326,0,0,850.426966635809,1.17647059252683
"ENSG00000007237",377.554330403562,800.608191738158,693.561905062413,1276.15618774384,1314.38842838179,880.271442145481,1014.07449780104,771.126335611194,429.02198304167,969.691449659565,349.41176598047
"ENSG00000007255",2166.74235170489,445.968414953404,3219.75914985445,2212.16375294498,4821.66990360249,2134.17883021919,1905.52578377585,1777.14961653164,5803.03538793039,2556.62110063983,2216.47059632055
"ENSG00000007306",60.8281976761294,0,318.222521146283,0,377.271922036802,430.547381400741,160.091415439799,1.18634820863261,0,0.44501672770058,621.176472854168
"ENSG00000007312",7.34133420229148,679.627398319948,3.26382072970547,4.79082566961555,4.04219916468002,0,0.486600046929481,112.703079820098,0,612.788034043699,1.17647059252683
"ENSG00000007341",590.453022270015,338.034569845,9.79146218911641,2.39541283480778,1.34739972156001,230.120152127982,184.908017833203,27.28600879855,199.363290525059,343.107897057147,0
"ENSG00000007350",1.04876202889878,1.18608620998246,1.63191036485274,313.799081359819,0.673699860780004,482.509996397382,0,0,0,0,0
"ENSG00000007376",96.486106658688,219.425948846754,168.086767579832,0.598853208701944,20.8846956841801,256.101459626303,0,359.46350721568,181.772411949318,713.36181450403,197.647059544508
"ENSG00000007384",590.453022270015,919.216812736404,1.63191036485274,2.99426604350972,2.02109958234001,802.946122210003,811.648878278375,23.7269641726521,643.044339046513,696.896195579109,2.35294118505367
"ENSG00000007392",24.121526664672,84.2121209087544,835.5381068046,60.4841740788963,243.205649741581,799.853109412584,250.112424121753,35.5904462589782,670.407927942109,508.654119761763,575.294119745622
"ENSG00000007516",0,0,0,0,0,0,302.665229190137,1.18634820863261,0,3.11511709390406,0
"ENSG00000007520",159.411828392615,282.288517975825,44.0615798510239,114.380962862071,0,478.798381040479,0,290.655311114989,1.95454206397116,88.1133120847149,383.529413163748
"ENSG00000007541",896.691534708459,383.105845824333,0,1352.80939845769,401.525117024882,16.0836665465794,231.135022291504,1.18634820863261,32.2499440555242,401.850105113624,150.588235843435
"ENSG00000007545",98.5836307164856,2.37217241996491,0,213.790595506594,583.424079435484,511.584316693122,196.099818912581,1.18634820863261,0,145.075453230389,405.882354421758
"ENSG00000007866",676.451508639715,1855.03883241256,1227.19659436926,1.19770641740389,785.534037669485,0,574.188055376788,15.4225267122239,1085.74811653598,391.16970364881,1558.82353509805
