"","GSM6765206","GSM6765207","GSM6765208","GSM6765209","GSM6765210","GSM6765211","GSM6765212","GSM6765213","GSM6765214","GSM6765215","GSM6765225","GSM6765240","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"ENSG00000003436",67.5350391593553,59.1702106653186,68.0560548438331,67.2503915058782,72.2513900535336,68.1011394752433,68.8914988170478,66.2660601810157,64.9820309988729,88.5868809633564,88.4602355233562,92.809918251021,0,0,0,1.03913245953161,2.07617249047941,1.04150596460442,0.676033937545048,0.670838029372703,0.673178527555616,0.976809782856713,0.994589393881293,0.980250042163923
"ENSG00000003509",16.6240096392259,13.1489357034041,14.8872619970885,17.8633852437489,17.5467661558582,16.2629586806551,14.8381689759795,16.0321113341167,17.0444671472454,15.9002094036794,14.5567476177675,13.2585597501459,12.9771628817711,16.4079328706226,16.0017919275726,17.6652518120373,18.6855524143147,16.6640954336708,24.3372217516217,24.1501690574173,16.8294631888904,16.6057663085641,13.9242515143381,16.6642507167867
"ENSG00000003756",41.5600240980648,38.3510624682621,40.4082825635259,44.1330694257326,43.3508340321202,44.7231363718016,41.3348992902287,42.7522968909779,42.6111678681134,48.836357454158,49.2689919370592,49.719599063047,28.1171862438375,28.4404169757459,28.8032254696306,521.644494684867,486.862449017422,522.83599423142,97.348887006487,93.2464860828056,96.9377079680088,586.085869714028,594.764457541013,643.044027659533
"ENSG00000003987",1.03900060245162,0,1.06337585693489,1.05078736727935,1.03216271505048,1.01643491754094,1.05986921256997,1.06880742227445,1.06527919670283,1.13572924311995,1.11974981675134,1.10487997917882,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000003989",52.9890307250326,48.2127642458152,52.1054169898097,57.7933052003641,57.8011120428269,54.887485547211,54.0533298410683,54.5091785359968,54.3292390318446,77.2295885321569,73.9034879055887,72.9220786258022,0,0,0,0,1.03808624523971,0,0,0,0,0,0,0.980250042163923
"ENSG00000004059",119.485069281936,156.691483798899,137.175485544601,134.500783011756,131.084664811411,132.136539280323,133.543520783816,129.325698095208,134.225178784557,130.608862958795,124.292229659399,120.431917730492,213.041757309076,217.678576083593,220.824728600501,130.930689900983,137.027384371641,128.105233646344,106.137328194573,134.838443903913,105.015850298676,166.057663085641,155.155945445482,152.919006577572
"ENSG00000004139",9.35100542206458,12.0531910614538,9.57038271241404,10.5078736727935,9.28946443545432,10.1643491754094,10.5986921256997,9.61926680047002,9.58751277032551,7.95010470183968,10.0777483507621,7.73415985425175,0,0,0,1.03913245953161,1.03808624523971,1.04150596460442,1.3520678750901,2.01251408811811,0.673178527555616,1.95361956571343,1.98917878776259,2.94075012649177
"ENSG00000004142",198.449115068259,223.53190695787,220.118802385523,211.208260823149,187.853614139187,189.056894662616,200.315281175724,205.211025076694,208.794722553756,197.616888302872,189.237719030977,188.934476439578,186.006001305386,180.487261576849,165.35184991825,89.3653915197183,108.999055750169,83.3204771683539,83.828208255586,91.2339719946876,86.1668515271189,86.9360706742475,110.399422720824,88.2225037947531
"ENSG00000004399",17.6630102416775,21.9148928390069,18.0773895678932,19.9649599783076,19.6110915859591,17.2793935981961,19.0776458262594,19.23853360094,18.1097463439482,17.0359386467993,16.7962472512702,15.4683197085035,0,0,0,2.07826491906322,1.03808624523971,2.08301192920885,2.02810181263515,2.01251408811811,3.36589263777808,0,0.994589393881293,0.980250042163923
"ENSG00000004455",47.7940277127745,44.9255303199641,45.7251618482004,40.9807073238946,42.3186713170697,41.6738316191787,40.2750300776587,44.8899117355268,42.6111678681134,48.836357454158,47.0294923035565,45.3000791463317,52.9900817672322,55.7869717601169,53.3393064252418,24.9391790287586,22.8378973952735,20.8301192920885,32.4496290021623,30.8585493511443,33.6589263777808,20.513005439991,27.8485030286762,21.5655009276063
"ENSG00000004468",1.03900060245162,0,0,1.05078736727935,1.03216271505048,1.01643491754094,1.05986921256997,1.06880742227445,1.06527919670283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000004478",64.4180373520005,69.0319124428717,70.1828065577029,81.9614146477891,85.6695053491899,85.3805330734393,76.3105833050376,78.0229418260346,76.7001021626041,97.672714908316,87.3404857066049,83.9708784175904,209.797466588633,214.396989509469,214.424011829472,680.631760993203,742.23166534639,687.393936638919,276.497880455925,272.360239925317,278.02273188047,526.500472959769,534.094504514254,592.071025467009
"ENSG00000004487",55.0670319299359,51.4999981716662,51.0420411328749,53.5901557312467,49.5438103224231,49.8053109595063,47.6941145656485,50.233948846899,53.2639598351417,55.6507329128777,53.7479912040645,50.8244790422258,62.7229539285605,65.6317314824905,65.073953838795,59.2305501933017,61.2470884691427,67.6978876992875,87.2083779433113,72.4505071722519,80.781423306674,65.4462554513998,67.6320787839279,76.459503288786
"ENSG00000004534",48.8330283152262,39.4468071102124,44.6617859912655,45.1838567930119,47.4794848923221,52.8546157121291,42.3947685027987,42.7522968909779,47.9375638516276,53.3792744266378,53.7479912040645,59.6635188756564,32.4429072044279,36.0974523153698,37.3375144976693,42.6044308407959,42.561536054828,39.5772266549681,54.0827150036039,49.64201417358,51.1615680942268,72.2839239313968,71.6104363594531,87.2422537525891
"ENSG00000004660",0,1.09574464195034,1.06337585693489,1.05078736727935,1.03216271505048,1.01643491754094,0,0,1.06527919670283,0,1.11974981675134,0,3.24429072044279,3.28158657412452,3.20035838551451,3.11739737859483,3.11425873571912,5.20752982302212,6.76033937545049,8.05005635247243,8.0781423306674,3.90723913142685,2.98376818164388,0.980250042163923
"ENSG00000004700",36.3650210858067,25.2021267648579,34.0280274219166,37.8283452220565,40.2543458869687,38.6245268665559,38.1552916525188,37.4082597796056,35.1542134911936,40.8862527523183,38.0714937695457,32.0415193961858,41.0943491256086,42.6606254636188,41.6046590116886,907.162637171094,1038.08624523971,964.434523223696,146.02333050973,137.521796021404,151.465168700014,854.708559999624,800.644462074441,933.198040140054
"ENSG00000004766",8.31200481961296,5.47872320975172,6.38025514160936,6.30472420367609,6.19297629030288,6.09860950524567,6.3592152754198,6.41284453364668,6.39167518021701,5.67864621559977,6.71849890050807,5.52439989589411,16.2214536022139,17.5017950619975,14.9350057990677,11.4304570548477,14.5332074333559,14.5810835044619,12.8446448133559,10.0625704405905,12.1172134960011,15.6289565257074,9.94589393881293,11.7630005059671
"ENSG00000004776",1.03900060245162,2.19148928390069,3.19012757080468,2.1015747345587,1.03216271505048,1.01643491754094,1.05986921256997,2.13761484454889,2.13055839340567,0,1.11974981675134,1.10487997917882,0,0,0,0,2.07617249047941,0,0,0,0,0,0.994589393881293,1.96050008432785
"ENSG00000004777",2.07800120490324,4.38297856780138,4.25350342773957,4.20314946911739,4.12865086020192,4.06573967016378,4.23947685027987,5.34403711137223,4.26111678681134,5.67864621559977,6.71849890050807,4.41951991671529,1.0814302401476,1.09386219137484,1.06678612850484,14.5478544334425,9.34277620715736,19.788613327484,7.43637331299553,9.39173241121784,4.0390711653337,8.79128804571042,12.9296621204568,10.7827504638032
"ENSG00000004779",111.173064462323,122.723399898439,127.605102832187,102.977161993376,123.859525806058,104.692796506717,114.465874957556,109.018357071994,122.507107620826,136.287509174394,125.411979476151,128.166077584743,124.364477616973,137.82663611323,133.348266063105,48.8392255979856,38.4091910738691,44.7847564779902,58.1389186288742,73.1213452016246,81.4546018342296,46.8868695771222,79.5671515105034,56.8545024455075
"ENSG00000004799",3.11700180735486,2.19148928390069,2.12675171386979,3.15236210183804,2.06432543010096,2.03286983508189,3.1796076377099,2.13761484454889,3.1958375901085,1.13572924311995,1.11974981675134,2.20975995835764,1.0814302401476,2.18772438274968,2.13357225700967,0,0,2.08301192920885,0,0,0,0,0.994589393881293,0
"ENSG00000004838",0,1.09574464195034,1.06337585693489,2.1015747345587,1.03216271505048,2.03286983508189,2.11973842513993,2.13761484454889,3.1958375901085,2.27145848623991,2.23949963350269,1.10487997917882,0,0,0,5.19566229765804,2.07617249047941,4.16602385841769,2.02810181263515,0.670838029372703,0,1.95361956571343,2.98376818164388,0.980250042163923
"ENSG00000004848",0,0,1.06337585693489,1.05078736727935,0,0,1.05986921256997,0,0,0,1.11974981675134,0,0,0,0,0,0,0,0.676033937545048,0,0,0,0,0
"ENSG00000004864",58.1840337372907,52.5957428136166,56.3589204175493,57.7933052003641,55.7367866127259,56.9203553822929,57.2329374787782,54.5091785359968,55.3945182285474,53.3792744266378,49.2689919370592,56.3488789381199,59.4786632081177,54.6931095687421,54.4060925537467,24.9391790287586,17.647466169075,17.7056013982752,33.8016968772524,35.5544155567532,32.3125693226696,27.350673919988,27.8485030286762,22.5457509697702
"ENSG00000004866",13.5070078318711,9.8617017775531,11.6971344262838,12.6094484073522,10.3216271505048,11.1807840929504,10.5986921256997,11.7568816450189,10.6527919670283,12.4930216743195,12.3172479842648,13.2585597501459,11.8957326416235,13.1263462964981,13.8682196705629,16.6261193525057,15.5712936785956,12.4980715752531,15.5487805635361,12.7459225580813,15.4831061337792,14.6521467428507,14.9188409082194,12.743250548131
"ENSG00000004897",31.1700180735486,25.2021267648579,25.5210205664374,27.320471549263,26.8362305913125,30.4930475262283,27.5565995268191,26.7201855568612,24.5014215241652,28.3932310779988,27.9937454187836,28.7268794586494,32.4429072044279,33.9097279326201,30.9367977266403,46.7609606789224,37.3711048286294,32.2866849027371,58.1389186288742,57.0212324966797,54.5274607320049,36.1419619656984,33.816039391964,30.3877513070816
"ENSG00000004939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12451789381327,0,0,0,0.976809782856713,0.994589393881293,0.980250042163923
"ENSG00000004948",1.03900060245162,2.19148928390069,1.06337585693489,1.05078736727935,3.09648814515144,1.01643491754094,1.05986921256997,1.06880742227445,1.06527919670283,1.13572924311995,2.23949963350269,1.10487997917882,0,0,0,0,0,1.04150596460442,0,0,0,0,0,0
"ENSG00000004961",55.0670319299359,58.0744660233683,51.0420411328749,57.7933052003641,52.6402984675745,51.8381807945882,60.4125451164881,51.3027562691734,47.9375638516276,55.6507329128777,50.3887417538105,58.5586388964775,68.1301051292985,61.2562827169911,65.073953838795,113.265438088945,118.341831957327,102.067584531233,127.770414196014,122.763359375205,131.269812873345,124.054842422803,109.404833326942,101.946004385048
"ENSG00000004975",38.44302229071,47.1170196038648,44.6617859912655,44.1330694257326,39.2221831719183,38.6245268665559,45.5743761405086,42.7522968909779,44.7417262615191,40.8862527523183,42.5504930365511,37.5659192920799,31.3614769642803,31.7220035498704,33.0703699836499,41.5652983812643,22.8378973952735,34.369696831946,20.2810181263515,23.4793310280446,23.5612484644466,26.3738641371313,29.8376818164388,33.3285014335734
"ENSG00000005001",22.8580132539356,31.77659461656,26.5843964233723,24.168109447425,28.9005560214135,26.4273078560646,27.5565995268191,21.3761484454889,27.6972591142737,37.4790650229585,31.3529948690377,30.936639417007,12.9771628817711,7.65703533962389,10.6678612850484,67.5436098695545,76.8183821477383,66.6563817346831,47.9984095656984,55.6795564379343,49.14203251156,141.637418514223,161.123481808769,122.53125527049
"ENSG00000005007",51.950030122581,64.6489338750703,61.6757997022238,58.8440925676435,57.8011120428269,57.9367902998338,59.3526759039181,57.7156008028201,59.6556350153588,48.836357454158,51.5084915705619,50.8244790422258,58.3972329679701,59.0685583342414,59.7400231962709,148.59594171302,124.570349428765,138.520293292388,72.3356313173202,83.1839156422151,82.1277803617852,123.078032639946,126.312853022924,129.393005565638
"ENSG00000005020",10.3900060245162,7.67021249365241,8.50700685547914,9.45708630551413,9.28946443545432,8.13147934032756,8.47895370055973,7.48165195592112,8.52223357362268,5.67864621559977,6.71849890050807,9.94391981260939,21.6286048029519,29.5342791671207,20.2689364415919,5.19566229765804,10.3808624523971,8.33204771683539,16.9008484386262,20.1251408811811,18.1758202440016,8.79128804571042,10.9404833326942,9.80250042163923
"ENSG00000005022",735.612426535747,773.595717216943,727.349086143467,681.961001364297,660.584137632307,666.781305906859,687.855118957908,684.036750255646,690.300919463437,715.509423165571,677.448639134564,656.29870763222,881.36564572029,889.309961587746,871.564266988452,175.613385660842,194.122127859825,145.810835044619,150.079534135001,156.30526084384,185.79727360535,295.973364205584,282.463387862287,245.062510540981
"ENSG00000005059",5.1950030122581,6.57446785170207,5.31687928467446,4.20314946911739,4.12865086020192,3.04930475262283,6.3592152754198,5.34403711137223,4.26111678681134,4.54291697247981,3.35924945025403,3.31463993753646,12.9771628817711,12.0324841051233,10.6678612850484,4.15652983812643,4.15234498095883,4.16602385841769,5.40827150036039,6.70838029372702,7.40496380311178,5.86085869714028,5.96753636328776,4.90125021081961
"ENSG00000005073",0,0,0,0,0,0,0,0,0,0,0,0,1.0814302401476,0,1.06678612850484,1.03913245953161,0,0,2.02810181263515,0,0.673178527555616,0,0,0
"ENSG00000005075",51.950030122581,76.7021249365241,58.4856721314191,71.4535409749956,60.8976001879783,56.9203553822929,60.4125451164881,59.853215647369,59.6556350153588,61.3293791284775,69.4244886385834,53.0342390005834,63.8043841687081,67.8194558652402,64.0071677102902,40.5261659217327,29.0664148667118,36.4527087611548,37.8579005025227,34.2127394980078,49.8152110391156,33.2115326171283,44.7565227246582,37.2495016022291
"ENSG00000005100",13.5070078318711,16.4361696292552,12.7605102832187,14.7110231419109,12.3859525806058,14.2300888455732,15.8980381885495,13.8944964895678,13.8486295571369,13.6287509174394,13.4369978010161,15.4683197085035,27.0357560036899,26.2526925929962,28.8032254696306,31.1739737859483,25.9521561309927,28.1206610443194,18.2529163137163,19.4543028518084,16.1562846613348,22.4666250057044,16.908019695982,25.486501096262
"ENSG00000005108",1.03900060245162,1.09574464195034,2.12675171386979,2.1015747345587,2.06432543010096,2.03286983508189,1.05986921256997,2.13761484454889,2.13055839340567,1.13572924311995,1.11974981675134,2.20975995835764,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000005156",11.4290066269678,8.76595713560276,10.6337585693489,10.5078736727935,9.28946443545432,9.1479142578685,9.5388229131297,10.6880742227445,9.58751277032551,9.08583394495963,10.0777483507621,11.0487997917882,8.65144192118076,8.75089753099873,10.6678612850484,4.15652983812643,4.15234498095883,7.29054175223096,7.43637331299553,5.36670423498162,8.0781423306674,6.83766847999699,4.97294696940646,5.88150025298354
